id,name,email,phone,age,department,hire_date,salary
2582,Mike Brown,jane@email.com,+1 555 123 4567,25,Sales,2022-04-03,16260.534478857528
2583,Mike Brown,mike@email.com,(555) 123-4567,43,IT,2020-01-15,155826.92145161182
2584,Jane Smith,jane@email.com,+1-555-123-4567,40,HR,2020-10-12,52073.90516027458
2585,Alice Johnson,john@email.com,+1 555 123 4567,35,Finance,2022-11-12,75708.41534627779
2586,Jane Smith,alice@email.com,555.123.4567,46,Marketing,2022-02-18,79076.22042770455
2587,Bob Wilson,alice@email.com,(555) 123-4567,46,Sales,2021-05-17,16169.790353608358
2588,John Doe,john@email.com,5551234567,34,Marketing,2052-11-09,67481.66542614548
2589,John Doe,bob@email.com,+1-555-123-4567,54,Sales,2022-05-12,6053.766399912527
2590,John Doe,alice@email.com,555.123.4567,50,Marketing,2024-08-20,61160.36368853243
2591,Jane Smith,bob@email.com,55512,15,HR,2020-05-02,42706.95222980125
2592,Jane Smith,jane@email.com,5551234567,200,Marketing,2021-09-06,75663.04379709184
2593,John Doe,alice@email.com,55512345,12,IT,2023-07-19,
2594,Jane Smith,john@email.com,5551234567,31,IT,2023-03-27,158495.99242603767
2595,Mike Brown,bob@email.com,555.123.4567,22,Marketing,2021-08-02,67689.50200053898
2596,Mike Brown,jane@email.com,+1 555 123 4567,26,Finance,2023-08-05,69294.37846232939
2597,Jane Smith,jane@email.com,+1 555 123 4567,45,IT,2021-03-16,179096.52611786537
2598,John Doe,alice@email.com,+1 555 123 4567,17,Sales,2022-05-14,43492.86634327064
2599,Jane Smith,alice@email.c,(555) 123-4567,36,Marketing,2023-06-29,56923.049771036596
2600,Jane Smith,mike@email.com,+1 555 123 4567,36,Marketing,2024-08-18,72610.67085398093
2601,Jane Smith,mike@email.cm,55512345,34,IT,2021-04-13,156550.00880524257
2602,Bob Wilson,alice@email.com,+1-555-123-4567,36,Finance,2024-10-08,74651.38989339287
2603,Mike Brown,mike@email.com,+1 555 123 4567,12,Sales,2024-04-10,28282.078012660764
2604,Alice Johnson,john@email.c,555123,26,IT,2024-07-18,166398.35776172264
2605,Alice Johnson,john@email.com,555.123.4567,50,IT,2021-06-09,166663.43093255142
2606,Bob Wilson,mike@email.com,(555) 123-4567,23,HR,2024-09-16,58786.44012791922
2607,Jane Smith,alice@email.com,(555) 123-4567,51,IT,2024-08-05,175913.62878977874
2608,Bob Wilson,john@email.com,555.123.4567,20,Sales,2052-01-15,20613.304957323122
2609,Bob Wilson,jane@email.comm,(555) 123-4567,-10,HR,2020-01-16,44924.35416670975
2610,John Doe,alice@email.com,555.123.4567,25,Finance,2020-10-19,80013.83459663799
2611,Mike Brown,bob@email.com,55512,46,Finance,2020-09-07,64868.64321256783
2612,Alice Johnson,bob@email.com,+1 555 123 4567,29,IT,2024-12-07,172860.45199678713
2613,Jane Smith,alice@email.com,15551,38,Sales,2022-02-17,17741.00323296953
2614,Alice Johnson,mike@email.com,(555) 123-4567,35,Finance,2020-06-09,63416.747459935184
2615,Alice Johnson,john@email.com,555.123.4567,34,Sales,2023-07-05,36091.485342364926
2616,Mike Brown,john@email.com,+1 555 123 4567,47,Sales,2024-04-17,19832.528022836323
2617,Alice Johnson,alice@email.com,(555) 123-4567,42,HR,2022-12-22,44015.80509190098
2618,Alice Johnson,jane@email.com,+1 555 123 4567,23,IT,2020-12-05,176429.7035492211
2619,Bob Wilson,mike@email.com,55512345,32,Sales,2020-10-15,35089.96830449464
2620,Mike Brown,jane@email.com,(555) 123-4567,52,Sales,2024-12-22,-2643.739297561213
2621,John Doe,alice@email.com,555.123.4567,38,Sales,2022-10-05,33288.46639476658
2622,Jane Smith,alice@email.cam,5551234567,19,IT,2022-03-12,166577.52778905243
2623,Alice Johnson,jane@email.com,(555) 123-4567,20,HR,2023-01-06,57771.278150564176
2624,Jane Smith,bob@email.com,+1 555 123 4567,43,Sales,2023-12-30,19184.59116390798
2625,John Doe,alice@email.com,5551234567,42,Marketing,2022-05-10,68413.1239523702
2626,Jane Smith,mike@email.com,555.123.4567,25,HR,2022-08-19,47566.05874312064
2627,John Doe,jane@email.com,555123456,42,IT,2020-08-29,
2628,Bob Wilson,bob@email.com,+1 555 123 4567,50,Finance,2022-08-25,69929.56350650796
2629,Alice Johnson,jane@email.com,+1 555 123 4567,49,Sales,2024-01-19,32314.43640366662
2630,John Doe,bob@email.com,5551234567,51,Marketing,2022-04-18,66608.00838385189
2631,Jane Smith,bob@email.com,(555) 123-4567,40,Finance,2023-05-11,91350.73845169062
2632,Alice Johnson,mike@email.com,+1 555 123 4567,33,Finance,2021-01-06,64861.1242904704
2633,Bob Wilson,alice@email.com,5551234567,30,Sales,2052-09-16,25073.3603971259
2634,Alice Johnson,bob@email.com,+1-555-123-4567,34,Sales,2021-08-28,26398.47910458935
2635,John Doe,alice@email.com,+1 555 123 4567,26,Finance,2021-05-01,107814.74530611467
2636,Bob Wilson,mike@email.com,5551234567,31,Marketing,2023-04-15,71279.69128957453
2637,Jane Smith,alice@email.com,+1-555-123-4567,47,HR,2023-08-19,45294.910151653625
2638,Bob Wilson,john@email.com,5551234567,18,Sales,2021-10-22,12445.866110546049
2639,Bob Wilson,bob@email.com,+1 555 123 4567,19,Sales,2023-05-07,29133.33623802819
2640,Mike Brown,mike@email.com,+1-555-123-4567,43,IT,2023-05-20,159600.29178778495
2641,Bob Wilson,jane@email.com,5551234567,31,Sales,2023-09-02,
2642,Bob Wilson,mike@email.cm,555123456,15,IT,2023-10-24,156408.5199378636
2643,Alice Johnson,bob@email.com,+1-555-123-4567,34,Finance,2024-11-13,81996.5716217695
2644,Jane Smith,mike@email.com,5551234567,32,Marketing,2052-01-06,66973.3009274767
2645,Alice Johnson,jane@email.com,(555) 123-4567,30,IT,2024-03-20,161738.44093110098
2646,Alice Johnson,john@email.com,15551,41,IT,2020-06-07,181950.01199361676
2647,John Doe,bob@email.com,55512345,21,HR,2024-09-21,54568.714925527405
2648,Alice Johnson,bob@email.coom,+1 555 123 4567,35,Finance,2021-07-21,106373.8833137672
2649,Mike Brown,mike@email.com,+1-555-123-4567,32,IT,2024-01-03,166308.6474050205
2650,Mike Brown,alice@email.com,+1-555-123-4567,35,IT,2023-11-20,157671.76263828104
2651,John Doe,alice@email.com,(555) 123-4567,17,Finance,2052-03-03,65081.30017055463
2652,Jane Smith,jane@email.com,5551234567,29,Sales,2021-06-21,
2653,Jane Smith,john@email.com,+1 555 123 4567,35,Marketing,2022-12-27,71779.35275822331
2654,Alice Johnson,john@email.com,(555) 123-4567,40,Finance,2021-06-25,75542.935585944
2655,Alice Johnson,mike@email.com,+1-555-123-4567,53,HR,2024-02-14,56855.185199071704
2656,Alice Johnson,mike@email.comm,(555) 123-4567,43,HR,2022-09-23,61226.56183206885
2657,Jane Smith,alice@email.cm,(555) 123-4567,39,Marketing,2023-07-23,57739.84940854164
2658,Bob Wilson,john@email.com,(555) 123-4567,47,HR,2021-12-06,41204.01777953822
2659,Mike Brown,john@email.com,+1-555-123-4567,31,Finance,2052-01-15,94222.5242105929
2660,Bob Wilson,john@email.com,555.123.4567,50,Sales,2023-12-13,23227.73064850339
2661,Bob Wilson,jane@email.com,(555) 123-4567,46,HR,2023-09-20,52603.712984323945
2662,Jane Smith,jane@email.com,555.123.4567,30,Finance,2052-10-15,90460.44418214218
2663,Bob Wilson,mike@email.com,+1 555 123 4567,54,HR,2022-01-21,37792.48621774505
2664,John Doe,alice@email.com,+1 555 123 4567,39,IT,2020-09-26,169412.48831073678
2665,Alice Johnson,bob@email.c,1555123,56,IT,2023-08-27,166804.71190067122
2666,John Doe,alice@email.com,5551234567,38,Sales,2022-07-20,
2667,Mike Brown,jane@email.com,+1-555-123-4567,29,IT,2022-03-31,155452.1907770839
2668,Alice Johnson,jane@email.com,555.123.4567,27,IT,2024-09-13,165806.58515456584
2669,Bob Wilson,mike@email.com,5551234567,31,HR,2022-10-10,46130.90887711401
2670,Mike Brown,bob@email.com,55512,29,HR,2021-03-22,58349.727104481266
2671,Alice Johnson,john@email.com,155512345,47,Marketing,2022-01-03,64219.11079160765
2672,Bob Wilson,bob@email.com,(555) 123-4567,34,Sales,2021-03-17,12799.408633869683
2673,John Doe,bob@email.com,5551234567,18,IT,2023-03-24,155091.60388376974
2674,Alice Johnson,bob@email.com,+1-555-123-4567,37,Marketing,2052-09-28,72855.63983360758
2675,Bob Wilson,mike@email.m,5551234567,36,HR,2021-04-13,57849.57390639442
2676,John Doe,jane@email.coom,+1 555 123 4567,30,Marketing,2023-01-06,82310.64513213189
2677,Mike Brown,john@email.com,5551234567,37,IT,2024-06-14,161779.3778815494
2678,Mike Brown,bob@email.com,(555) 123-4567,34,Marketing,2024-02-01,
2679,Mike Brown,john@email.com,(555) 123-4567,41,Finance,2023-07-26,78110.80804181995
2680,Mike Brown,bob@email.com,555.123.4567,40,Sales,2021-11-05,11626.981929925845
2681,Jane Smith,jane@email.com,5551234567,38,IT,2020-11-13,158708.8948048263
2682,Alice Johnson,john@email.com,+1 555 123 4567,22,Finance,2023-02-09,87116.33150942632
2683,Alice Johnson,alice@email.com,(555) 123-4567,56,Marketing,2020-11-23,74828.42836665531
2684,Jane Smith,jane@email.com,555.123.4567,19,IT,2052-12-03,169131.90145080228
2685,Bob Wilson,john@email.com,+1 555 123 4567,33,Marketing,2052-08-20,66019.01692243744
2686,Bob Wilson,bob@email.com,+1 555 123 4567,24,Sales,2022-07-25,29846.27808940271
2687,Mike Brown,bob@email.com,+1 555 123 4567,38,Sales,2022-07-17,17270.29603555221
2688,John Doe,jane@email.c,+1-555-123-4567,36,HR,2020-08-12,61599.37589770973
2689,Bob Wilson,jane@email.com,(555) 123-4567,33,Finance,2052-02-10,124986.47989697907
2690,John Doe,bob@email.com,155512345,50,Sales,2021-01-16,12444.530719410894
2691,Alice Johnson,john@email.com,+1-555-123-4567,46,Finance,2020-11-30,98138.5924830426
2692,John Doe,alice@email.com,(555) 123-4567,31,Marketing,2023-08-21,
2693,Alice Johnson,mike@email.com,5551234567,43,Finance,2022-02-08,87907.25145191765
2694,Jane Smith,jane@email.com,555.123.4567,50,IT,2020-05-10,177864.02209739623
2695,Jane Smith,bob@email.com,(555) 123-4567,46,HR,2024-08-13,52838.46695442111
2696,Mike Brown,john@email.com,555.123.4567,33,Finance,2020-07-20,89732.67694624438
2697,Bob Wilson,jane@email.com,5551234567,19,Finance,2022-02-25,81229.33622479977
2698,Mike Brown,john@email.cam,(555) 123-4567,38,Sales,2022-01-14,21684.503573189642
2699,Alice Johnson,jane@email.com,1555123,41,IT,2020-09-30,171361.06480460838
2700,Mike Brown,bob@email.com,(555) 123-4567,27,Sales,2021-11-05,25055.801115341466
2701,John Doe,john@email.com,5551234567,35,Finance,2023-06-10,64295.30981398533
2702,Alice Johnson,bob@email.com,+1-555-123-4567,34,Marketing,2022-10-15,
2703,Jane Smith,john@email.com,(555) 123-4567,48,Sales,2024-01-07,17053.443125479604
2704,Bob Wilson,jane@email.com,+1 555 123 4567,53,Sales,2021-10-10,13328.003100030488
2705,Alice Johnson,mike@email.com,(555) 123-4567,46,IT,2023-05-31,174699.34731937115
2706,Alice Johnson,mike@email.com,155512345,34,Sales,2023-10-05,8793.550685956341
2707,John Doe,alice@email.com,(555) 123-4567,46,Sales,2023-06-06,16746.658408404623
2708,Bob Wilson,alice@email.com,+1 555 123 4567,41,HR,2022-08-03,
2709,Jane Smith,bob@email.com,5551234567,34,Finance,2020-01-12,73967.86295045663
2710,Alice Johnson,john@email.com,+1 555 123 4567,55,IT,2024-04-01,188928.4733359862
2711,Alice Johnson,alice@email.com,555123456,27,Sales,2020-08-06,10822.000574906882
2712,John Doe,jane@email.c,+1 555 123 4567,41,Finance,2022-05-02,77730.12399645896
2713,Mike Brown,mike@email.com,555.123.4567,43,IT,2052-05-27,178920.26693014466
2714,Jane Smith,john@email.com,(555) 123-4567,32,Sales,2024-09-07,25262.12913199362
2715,Bob Wilson,mike@email.com,(555) 123-4567,40,Marketing,2024-11-16,63752.909550221026
2716,Alice Johnson,john@email.com,+1-555-123-4567,44,HR,2021-06-22,44456.77079098277
2717,Alice Johnson,alice@email.com,555.123.4567,37,IT,2020-09-02,171735.64133697908
2718,Jane Smith,alice@email.com,+1-555-123-4567,39,Marketing,2020-07-01,62084.901071439905
2719,Mike Brown,bob@email.com,(555) 123-4567,36,IT,2021-05-03,
2720,Alice Johnson,john@email.com,+1-555-123-4567,42,IT,2052-05-04,162174.06598412213
2721,Jane Smith,jane@email.com,5551234567,32,HR,2023-11-21,63519.965279917975
2722,John Doe,alice@email.com,555.123.4567,31,Marketing,2052-11-10,72898.31695041474
2723,Mike Brown,bob@email.comm,+1 555 123 4567,35,Sales,2020-08-03,30428.019730391312
2724,Bob Wilson,alice@email.com,5551234567,46,Finance,2023-06-01,77626.64797279063
2725,Alice Johnson,mike@email.com,+1 555 123 4567,17,Marketing,2023-01-29,60865.16499683348
2726,Jane Smith,alice@email.com,+1-555-123-4567,25,IT,2022-06-06,162400.77758165897
2727,John Doe,john@email.com,(555) 123-4567,57,Marketing,2024-05-26,
2728,Bob Wilson,bob@email.com,5551234567,37,Finance,2020-12-20,87862.33402861445
2729,Jane Smith,john@email.com,555.123.4567,30,Marketing,2021-10-24,48206.31885509216
2730,Jane Smith,jane@email.com,+1 555 123 4567,42,Finance,2024-10-09,60672.23602956519
2731,Bob Wilson,jane@email.com,5551234567,27,HR,2024-10-02,48918.58988552169
2732,John Doe,alice@email.com,(555) 123-4567,13,IT,2022-04-05,170362.5217535624
2733,John Doe,bob@email.com,555.123.4567,38,Sales,2021-06-13,17249.658073003568
2734,Mike Brown,bob@email.com,555.123.4567,27,Marketing,2021-09-16,60475.385049063414
2735,Alice Johnson,bob@email.com,+1 555 123 4567,36,HR,2020-06-30,42126.490443392926
2736,Bob Wilson,bob@email.com,5551234567,38,Marketing,2022-03-09,
2737,Bob Wilson,alice@email.com,5551234567,120,HR,2021-04-30,50796.12998469894
2738,Bob Wilson,john@email.com,555.123.4567,17,Finance,2020-11-15,105206.85897646855
2739,John Doe,alice@email.com,+1-555-123-4567,35,HR,2022-11-26,39602.34135805805
2740,Alice Johnson,john@email.com,555.123.4567,39,Finance,2023-02-08,90368.33322515442
2741,Mike Brown,mike@email.com,(555) 123-4567,20,HR,2024-11-09,54381.410718908024
2742,Jane Smith,mike@email.com,5551234567,19,Marketing,2021-09-08,72624.29325963143
2743,Jane Smith,john@email.cm,+1 555 123 4567,24,Sales,2022-05-17,29920.00178189022
2744,Bob Wilson,alice@email.com,5551234567,42,IT,2022-01-28,159929.58889175093
2745,Alice Johnson,jane@email.com,555.123.4567,15,Sales,2020-07-24,17832.251411440335
2746,John Doe,alice@email.cam,(555) 123-4567,43,HR,2024-03-15,51331.28821204915
2747,Alice Johnson,jane@email.com,+1-555-123-4567,38,Finance,2023-10-16,64957.63976864575
2748,Alice Johnson,alice@email.com,5551234567,-10,Marketing,2023-09-29,74284.78536947895
2749,John Doe,bob@email.com,555.123.4567,20,IT,2052-05-09,140254.95166799272
2750,Bob Wilson,bob@email.com,555.123.4567,27,IT,2022-06-01,153377.3759432981
2751,Alice Johnson,mike@email.com,555123456,42,Marketing,2022-05-31,49897.11666859156
2752,Jane Smith,mike@email.coom,5551234,47,HR,2024-04-13,58798.08389310435
2753,John Doe,john@email.com,555.123.4567,24,IT,2052-11-02,167156.09355218118
2754,Mike Brown,jane@email.com,555.123.4567,46,Marketing,2024-01-17,60203.630553623836
2755,Bob Wilson,bob@email.com,555.123.4567,41,HR,2024-07-24,50770.49611269343
2756,John Doe,alice@email.com,5551234567,34,Marketing,2020-05-25,67378.22136442598
2757,Mike Brown,john@email.com,555.123.4567,27,IT,2021-07-17,152603.84120648884
2758,Mike Brown,alice@email.com,(555) 123-4567,29,Sales,2023-10-28,21751.433126987973
2759,Alice Johnson,bob@email.com,5551234567,53,IT,2022-12-01,178887.89993845084
2760,Alice Johnson,bob@email.com,555.123.4567,36,IT,2023-08-24,180649.52739454783
2761,Alice Johnson,bob@email.com,+1-555-123-4567,48,Sales,2023-12-14,30239.704407307996
2762,John Doe,bob@email.com,(555) 123-4567,37,HR,2023-05-31,52066.37160599703
2763,John Doe,alice@email.com,+1-555-123-4567,30,Marketing,2020-07-26,73320.93804469814
2764,Bob Wilson,john@email.com,(555) 123-4567,40,HR,2024-10-15,55645.688779960736
2765,Alice Johnson,bob@email.com,+1-555-123-4567,56,HR,2052-02-04,
2766,Mike Brown,mike@email.com,555.123.4567,28,Marketing,2020-01-02,
2767,Jane Smith,john@email.com,+1-555-123-4567,44,HR,2021-07-16,55077.24298857846
2768,Bob Wilson,mike@email.com,+1-555-123-4567,36,Finance,2052-06-13,69972.38573401683
2769,John Doe,alice@email.comm,555123456,20,IT,2023-10-15,154747.6831023669
2770,Bob Wilson,bob@email.com,555.123.4567,20,Finance,2022-11-06,99340.54161376179
2771,Bob Wilson,john@email.com,(555) 123-4567,30,Marketing,2024-08-03,65564.54988800384
2772,Bob Wilson,bob@email.com,555.123.4567,5,Sales,2020-06-30,19220.71863411137
2773,Bob Wilson,bob@email.com,+1 555 123 4567,43,Sales,2021-01-18,5564.72366649291
2774,Jane Smith,john@email.com,5551234567,19,Marketing,2023-06-04,60961.78477485587
2775,Alice Johnson,bob@email.com,5551234567,41,Marketing,2052-01-28,61909.14884460546
2776,Mike Brown,bob@email.com,(555) 123-4567,33,HR,2024-10-03,42759.0461048301
2777,Bob Wilson,jane@email.com,555.123.4567,35,IT,2020-04-18,
2778,Bob Wilson,jane@email.com,+1-555-123-4567,40,Finance,2021-08-09,106218.62831709512
2779,Bob Wilson,john@email.com,5551234567,52,Marketing,2021-08-12,77684.61683342265
2780,Alice Johnson,john@email.c,(555) 123-4567,38,Sales,2024-06-21,18740.318290779134
2781,John Doe,bob@email.com,(555) 123-4567,21,IT,2023-03-19,151723.93867379182
2782,John Doe,mike@email.com,(555) 123-4567,33,IT,2023-12-22,147746.13300283553
2783,Jane Smith,john@email.com,555.123.4567,43,HR,2021-10-05,46387.450095265034
2784,John Doe,bob@email.com,(555) 123-4567,43,Sales,2020-12-29,-7042.120852515836
2785,Bob Wilson,mike@email.com,+1 555 123 4567,41,IT,2023-03-23,160472.0706926672
2786,Bob Wilson,jane@email.coom,+1-555-123-4567,29,Sales,2024-07-22,-4256.963780572347
2787,Bob Wilson,john@email.com,(555) 123-4567,21,Finance,2022-10-30,
2788,Jane Smith,bob@email.com,555.123.4567,40,Sales,2021-09-03,22356.95453598292
2789,Bob Wilson,jane@email.com,+1-555-123-4567,22,IT,2020-01-02,163131.54149695195
2790,John Doe,alice@email.com,+1-555-123-4567,41,Sales,2024-04-13,46061.13760240662
2791,Alice Johnson,jane@email.comm,5551234567,41,Sales,2022-07-09,17524.445708473388
2792,Alice Johnson,bob@email.com,(555) 123-4567,30,Sales,2024-02-03,40763.35325607791
2793,Mike Brown,mike@email.com,(555) 123-4567,33,IT,2021-01-15,167962.52962636983
2794,John Doe,alice@email.comm,555.123.4567,5,Finance,2022-09-16,110191.2476612188
2795,Bob Wilson,alice@email.com,+1 555 123 4567,28,Sales,2022-04-07,-1067.3063847371413
2796,Alice Johnson,alice@email.com,+1 555 123 4567,21,Finance,2023-01-17,63762.70225185863
2797,John Doe,john@email.com,5551234567,34,IT,2022-02-19,162130.27045403607
2798,Alice Johnson,bob@email.comm,+1 555 123 4567,35,Marketing,2024-08-30,79428.34359406937
2799,Bob Wilson,alice@email.com,555.123.4567,48,Sales,2052-04-21,17131.325031874367
2800,Alice Johnson,jane@email.com,5551234567,27,Finance,2021-05-24,69797.25037472519
2801,Mike Brown,mike@email.cam,(555) 123-4567,45,Sales,2024-06-02,27280.38144014235
2802,Mike Brown,bob@email.com,+1 555 123 4567,23,HR,2021-07-04,57247.2914178926
2803,Alice Johnson,jane@email.comm,555.123.4567,21,HR,2021-07-07,43862.98465731072
2804,John Doe,john@email.com,555.123.4567,31,IT,2022-09-06,158113.60290996084
2805,John Doe,alice@email.com,(555) 123-4567,-10,Finance,2023-06-12,105424.01478767328
2806,John Doe,jane@email.com,555.123.4567,21,Finance,2052-07-04,98732.28330368962
2807,Alice Johnson,bob@email.com,55512,54,Sales,2024-12-21,38196.938023790666
2808,John Doe,jane@email.com,5551234567,30,HR,2024-08-04,57525.34652364013
2809,Bob Wilson,john@email.com,+1-555-123-4567,58,Sales,2023-09-24,9756.838732509088
2810,Mike Brown,mike@email.com,(555) 123-4567,25,Sales,2021-09-13,19604.399376026602
2811,Bob Wilson,alice@email.com,555.123.4567,17,IT,2052-03-07,154385.42667825974
2812,John Doe,bob@email.com,+1 555 123 4567,47,Marketing,2023-05-23,73782.43318854671
2813,Bob Wilson,alice@email.cm,5551234567,-10,IT,2024-11-27,159565.142836612
2814,John Doe,alice@email.com,(555) 123-4567,36,IT,2021-05-23,147883.01131098767
2815,Alice Johnson,alice@email.com,(555) 123-4567,21,IT,2021-02-26,166136.7429356801
2816,Bob Wilson,jane@email.com,5551234567,34,Sales,2024-12-26,33502.570617809004
2817,Alice Johnson,jane@email.com,+1-555-123-4567,21,Sales,2024-07-26,3475.0288697607502
2818,Alice Johnson,mike@email.com,(555) 123-4567,34,Sales,2024-10-23,18499.588631945553
2819,Jane Smith,john@email.com,555.123.4567,30,Sales,2021-03-30,13345.641658423885
2820,John Doe,bob@email.c,+1 555 123 4567,37,HR,2052-07-21,57928.77489601351
